month,AccountID,count,sum
2,51592,4,56382
2,56669,1,905
2,141982,1,3616
2,36268,2,30
2,88407,3,8132
2,172752,1,155
2,8359,1,8637
2,150252,1,40869
2,4440,1,1523
2,113676,1,154
2,126871,1,1600
2,100600,1,579
2,79947,1,2918
2,99600,1,8
2,29295,2,4400
3,89800,1,821
3,111001,1,1037
3,167485,1,495
3,140300,5,1258
3,169847,2,1719
3,61940,1,6127
3,179356,3,1001
3,14001,2,5146
3,25373,3,835
3,181118,1,155
3,180302,1,353
3,75045,1,505
12,144609,1,38
1,14661,1,66
1,100064,2,1043
1,46698,3,1030
10,160537,1597,1034779
10,237171,931,43254
10,217332,80,47542
10,129030,591,5209561
10,235840,204,12013
10,77452,113,51797
10,35412,190,72907
10,196936,8,3417
10,73996,60,127909
10,273548,60,2929827
10,168884,159,65646
10,233756,83,30897
10,152880,2,1266
10,123071,37,20383
10,107697,80,2589731
10,162481,1,1786
10,217048,23,5056
10,1628,59,193966
10,201482,15,4414
10,162335,18,16568
10,242347,47,2182996
10,14823,4,15671
10,163883,4,21907
10,202535,13,3423
10,234436,16,12389
10,143949,4,2173
10,138488,3,2625
10,219332,12,16969
10,253970,12,12115
10,174399,74,202535
10,190326,25,16160
10,246258,5,38334
10,278690,4,0
10,226012,1,229
10,147503,10,4425
10,271724,4,1425
10,188540,5,316723
10,166221,1,4685
10,4255,9,40648
10,238858,4,3700
10,229795,2,1382
2,132451,11,3893
2,163883,2,10302
2,79752,35,14720
2,81071,1,485
3,106598,6,27970
2,123805,18,7767
2,148717,1,273
3,156370,2,75670
3,112043,26,13784
3,83400,1,2245
3,141698,7,4370
3,51420,2,3323
3,40339,1,370
3,24458,1,2129
3,58057,1,501
3,42094,1,1173
3,189990,4,161
12,116320,7,870
12,205410,1,380
12,35671,1,108
12,223044,2,346
12,282852,1,100
12,165142,3,5821
10,105845,214,778469
12,200002,1,75
1,165313,5311,3001752
1,119788,63,4783411
1,135915,2583,718973
1,73797,5,1139
1,132641,56,42768
1,46050,7,34000
1,139872,18,1356665
1,3248,9,10070
1,4086,71,108082
1,8518,4,16438
1,143234,7,419670
1,102565,3,4
1,69539,28,173927
1,106817,1,159
1,34204,5,871
1,388,2,6301
1,131659,11,15924
1,45599,14,4938
1,108115,15,15497
1,114227,14,3318
1,7964,2,14071
1,358,5,5481
1,159522,1,25814
1,164376,8,9113
1,36306,1,83
1,68690,6,3319
1,89230,1,38
1,53953,6,138060
1,2819,3,464
1,76348,9,31873
1,90821,3,24381
1,57447,1,969
1,159029,18,6734
1,128360,34,12604
1,71280,2,7196
1,102704,3,120469
1,71930,35,122771
1,78822,219,1454958
1,3382,3,17462
1,154649,12,109
12,229764,1,586
12,248493,2,1538
12,179058,1,4003
12,97003,1,778
12,202422,1,1903
12,56838,1,857
1,104152,2,9358
1,10319,6,12093
1,64438,2,66560
1,72645,2,1507
1,8370,4,3260
1,146400,2,541
1,102057,1,1663
1,34013,5,2469
1,112559,5,25915
1,115895,1,4212
1,139996,1,662
1,274,7,3415
1,136224,1,51
2,112663,331,173841
1,169600,1,586
2,106753,6,2955
2,136394,1,2440
2,143180,19,16217
12,226329,1,216
12,56641,2,11278
12,239922,1,39
2,112964,2,899
2,2820,2,2687
2,82007,1,32
2,94864,29,37197
2,1978,24,15492
2,103354,1,200
2,7178,5,32992
2,29401,3,19252
2,23731,5,1552
2,85406,1,792
2,98013,20,38234
2,158177,1,952
2,23175,1,4
2,12314,1,120
2,61089,1,2658
2,74068,5,3592
2,85743,3,625
2,169022,7,1820
2,110422,2,3490
2,76259,1,209
2,156304,1,345
2,140167,7,4562
2,75772,1,4036
2,122016,8,446
11,46395,795,535471
12,292891,1,5055
10,45455,8590,1703571
1,50776,2,930
1,35427,1,94
1,167379,1,1610
1,52652,4,42999
1,106530,1,640
1,150930,1,7
1,168414,11,252
1,66550,1,909
1,100658,6,762
1,112994,2,3599
1,163847,1,29
1,155859,1,4661
12,190685,2,14561
12,152662,2,4624
12,200353,1,76
12,89767,1,116
12,140940,1,8037
12,246802,1,1
1,61565,2,2262
1,96527,1,5311
2,39904,1,3994
1,60672,1,432
1,151880,2,3825
2,5537,3,21999
2,79943,1,1352
2,143042,1,386
2,171547,2,1311
2,175274,4,2241
2,3535,2,2733
2,118754,1,229
2,179162,1,217
12,210790,1,12197
2,165399,1,50
2,112837,1,4043
3,156751,1,11757
3,109856,1,118
3,152716,4,1051
3,26218,1,80
3,172276,2,1420
3,82517,5,766
12,189789,1,132
12,104310,1,403
11,168884,187,81839
7,171655,15876,22460946
1,152489,1,8145
1,40125,1,201
1,143734,1,6
1,162500,1,1
1,88011,1,159
10,122376,1293,160077
10,122807,6,3485
10,187159,84,66695
10,120526,116,114748
10,232589,69,71326
10,25271,10,10516
10,268344,40,5549
10,268537,6,10953
10,235430,16,222339
10,97639,117,40948
10,156275,3,56130
10,142376,3,2628
10,172739,4,3706
10,234220,4,18486
10,3433,17,8482
10,229022,1,358
10,96914,2,1748
1,106495,5,24529
1,102145,50,1051895
1,76337,10,27209
1,161971,1,193
1,72939,6,973
1,104556,3,6893
1,152210,14,66499
1,80658,18,25471
1,32180,11,1385
1,168181,1,2981
1,13545,3,1544
1,64857,10,7866
1,167099,1,25
1,100232,2,35919
1,128842,5,157709
1,76915,1,587
1,72332,1,5097
1,137032,10,10957
1,8005,13,13291
1,41465,2,7144
1,30814,3,10075
1,83460,2,3340
1,40225,6,1638
1,74226,1,2
1,143821,24,28630
1,38474,2,29269
1,3380,1,766
1,56695,1,531
1,58266,2,18226
1,107271,1,275
1,85224,6,21016
12,126373,2,680
12,101524,1,1250
12,4367,1,235
12,125361,1,1423
1,30621,8,18828
1,160693,1,3684
1,150448,5,236840
1,148686,5,4925
1,123453,1,522
1,102854,2,258447
1,39563,172,53934
1,109246,3,15326
1,127022,1,75614
1,114153,1,446
1,74576,2,4220
1,88752,2,1125
1,145714,7,23091
1,175962,1,40
1,69784,2,1299
1,135731,6,67
1,99524,1,686
1,2967,1,1167
1,79042,3,5227
1,157328,792,160379
1,121070,2,703
1,80942,1,289
2,32181,73,18214
12,128827,1,1
2,33295,13,23401
2,31836,3,1785
2,74110,15,192475
2,135578,3,14151
2,178766,54,34930
2,84701,1,909
2,156633,43,1906
2,109124,5,21930
2,151883,1,8761
2,113586,8,151784
2,88409,1,1064
2,158199,1674,561846
2,85696,1,1325
2,154875,1,442
2,137144,1,474
2,101501,1,176
2,100701,6,3891
2,99225,2,1565
2,44583,7,1474
2,62770,1,438
2,159087,1,3232
2,84127,1,1034
2,167367,1,9479
2,4675,2,2378
2,98468,1,2023
2,122023,1,830
2,149444,1,42262
2,80170,7,6875
2,352,2,54
2,129273,1,6013
2,14597,2,2186
10,109360,19,15768
4,143446,1,1172
6,95629,9,353893
12,95629,6,334638
12,143446,1,2214
12,66612,1,612
1,2778,1,5094
1,145387,1,109
1,58888,2,9830
1,82124,1,2635
1,169763,1,22
1,54952,1,6643
1,12289,2,1203
1,127573,2,5441
1,156090,1,5586
12,209721,1,18439
1,31162,1,5477
1,94437,1,296
1,120352,1,1915
2,98382,1,440
2,86360,1,2
2,165351,1,87
2,123357,1,31
2,179212,1,269
2,73894,2,2324
2,3069,1,1667
2,110967,1,749
2,139071,1,214
2,93745,1,1395
2,167042,1,39
2,57665,1,187
2,118900,1,394
3,150575,2,1241
3,171936,1,15
3,116463,3,3508
3,181566,2,575722
3,183151,2,17891
12,174373,1,75688
12,129277,1,368
10,126195,80,19876
1,96482,1,1086
1,161010,1,179
10,231288,27427,36871304
10,46459,1489,308707
10,55127,2658,9900534
10,178780,9,3232
10,192824,493,3931848
10,270564,257,49142
10,233622,315,135970
10,97505,221,268623
10,42446,2,16678
10,196242,4,3369
10,89494,146,97344
10,131701,736,60280
10,84185,88,8081
10,124580,48,17097
10,250642,13,6615
10,237894,44,28580
10,172605,46,26121
10,223005,43,54992
10,25684,19,5157
10,70705,5,30952
10,119767,20,104807
10,148798,14,4629
10,1703,600,1372259
10,104504,10,11396
10,84728,7,9991
10,159656,4,56262
10,122428,10,2824
10,120116,89,1073193
10,156538,10,22957
10,39563,64,42025
10,33930,12,163101
10,56525,27,33737
10,205636,80,27500
10,77288,21,6241
10,132209,2,6226
10,209330,17,29305
10,271867,72,299810
10,212474,11,6472
10,55482,22,153792
10,209323,9,3781
10,89623,7,5956
10,200751,1,359
10,99922,6,1686
10,281049,2,690
10,190685,3,28700
10,227350,3,2533
10,109368,7,484
10,219327,2,7134
10,113908,4,58607
10,102163,9,20592
10,176966,3,110252
10,427,6,22396
10,190919,4,1373
10,233349,1,403
10,85977,2,137
10,186202,1,9391
9,167050,829,230645
10,236314,1,679
10,42477,1,147
10,160561,6,1386
10,3471,1,1270
10,236156,2,35909
10,14316,1,5617
10,85417,13,23654
11,144735,839,78032
11,88132,147,1068318
11,4014,64,75254
11,6026,2,2118
11,47642,915,5287757
11,120545,162,90310
11,233366,17,50591
11,207707,95,100500
11,178821,323,128482
11,127331,78,285792
11,89948,1,10332
11,95474,83,46684
11,227540,22,6888
11,114410,17,7452
11,237093,9,7640
11,176434,14,10635
11,40225,11,1844
11,84259,19,24082
11,8044,2,2751
11,15630,5,1991
11,230108,2,1128
11,222052,2,111686
11,190541,1,916
11,242,4,2852
11,234443,1,5
11,231748,21,9206
11,92427,1,353
11,140085,3,29584
11,139071,1,522
11,140241,1,524
11,230781,1,70
11,32181,20,16765
11,204606,9,3679
11,221968,6,6813
11,206523,1,36
11,12289,1,2388
10,106036,208,30565
11,239359,69,163514
11,4074,1,115
11,132689,2,2216
11,80086,1,777
11,71280,1,8293
11,156523,2,3124
11,79752,30,16338
11,177393,9,7115
11,232971,159,34176
11,232884,12,7623
11,73813,1,319
11,49176,2,1203
11,198880,5,406
11,124920,1,506
11,246685,1,76
11,140407,1,146
11,210256,1,1841
11,84578,2,689
11,185921,7,1646
11,196251,3,1517
11,271724,2,724
11,113531,2,193
11,143515,1,2879
11,212414,2,1322
11,56838,1,540
11,91469,1,1091
11,270704,1,1494
11,10972,1,403
11,39887,4,11837
11,106308,3,17074
11,238179,1,270
11,274129,1,1167
11,249059,2,1210
11,270214,2,316
11,141962,3,5941
11,141618,3,630
11,149073,1,16094
11,188760,4,1899
11,94437,1,33
11,196935,4,13848
11,106754,1,121
11,138739,103,46412
11,77863,2,186
11,219,2,3662
11,137301,1,721
11,51351,1,3338
11,208438,3,14611
11,176892,2,463
11,239357,2,13216
11,163847,1,33
11,269154,1,454
11,70433,1,213
11,288935,1,20
7,50248,153,269224
7,231933,2670,1409711
8,228087,4430,6550238
11,221662,1,1220
11,291361,3,4369
11,176318,1,38
11,220888,2,163
11,282722,1,777
11,89334,2,171096
11,79943,1,2620
11,121555,1,735
11,241081,1,6
9,78727,717,15799
9,157120,20,7660
9,162701,29,10095
9,78657,79,868434
9,107316,3,8659
9,4429,231,102025
9,22864,3,4746
9,191025,259,73321
9,91669,162,133718
9,3078,93,52621
9,15914,1,14381
9,145945,5,2728
9,80797,3,1813
11,26808,1,255
9,91726,33,1908699
9,240546,8,4570
9,193825,8,29621
9,220002,23,22289
9,113601,24,14884
9,30634,17,2315
9,36603,2,6086
9,180852,4,11564
9,249509,4,2851
9,170651,168,158211
9,155935,127,110261
9,180937,29,45068
9,196872,4,4670
9,232781,18,3539
9,254574,227,126195
9,66067,5,2872
9,78254,25,69410
9,156277,4,21381
9,233287,2,728
9,184513,23,16033
9,247536,10,2992
9,208433,3,12454
9,159197,5,981
9,105795,6,474
9,219812,1,3728
9,3268,1,124
9,193938,5,13445
9,141240,3,1952
9,191288,2,22667
9,227953,12,3185
9,226912,13,2685
9,81164,1,371
9,156273,7,115906
9,1317,1,72
9,179058,2,657
9,237569,3,5920
9,269455,1,2985
9,284329,6,1582
9,77288,5,2329
11,231799,1,1034
8,69539,47,311610
8,50792,2343,3279362
8,242218,2,7808
8,167609,3393,1480674
8,68439,16,52980
8,192771,1,12703
8,187938,124,285745
9,123200,3,58050
8,105923,5519,1545431
8,145653,10,2404
9,221927,1,23
8,112405,8,54012
9,65903,2,45800
8,89762,68,59684
9,63288,11,29110
8,120501,18,31640
8,97019,7,2463
9,165142,2,7034
10,251793,10,10578
10,240903,10,98132
10,218115,8,59803
10,276238,2,357
10,35120,4,5748
10,209216,3,4091
10,289250,5,9606
10,196596,4,102
10,233976,1,5439
10,292135,12,28033
10,85238,3,2225
10,53557,20,4166
10,207107,1,308
10,204711,4,1581
10,214396,8,21207
10,90408,4,4988
10,130620,7,404
10,373,14,21951
10,159319,85,38426
10,148704,6,4564
10,175181,5,12290
10,217003,2,17105
10,62689,1,1267
10,218854,2,558
10,218181,1,1720
10,160198,1,223
10,81954,29,120067
10,88594,2,2167
9,102039,55,97146
10,257,10,10673
10,214747,9,7198
10,89359,6,14913
10,229456,6,3160
10,219695,3,1062
10,140911,1,152
10,151622,4,1213
10,361,6,182857
10,28655,4,11836
10,238358,2,2805
10,218906,3,367
11,247677,75,28144
11,97676,2624,963008
11,180769,136,485899
11,70137,98,108486
11,219539,28,34013
11,120546,261,105238
11,544,30,27226
11,244622,37,57340
11,193517,19,4968
11,179524,7,6644
11,26364,86,11092
11,109074,65,715228
11,142536,20,25551
11,56194,1,246
11,236871,5,637
11,75022,1,3056
11,153225,40,21205
11,160899,29,1303803
11,150709,28,14701
11,216463,15,5815
11,233617,25,112127
11,166221,1,12323
11,224557,22,5796
11,130250,13,13162
11,203183,18,38594
11,220157,25,774221
11,99050,2,23381
11,160464,1,1527
11,207907,1,168
11,249651,4,3025
11,126373,4,1103
11,188395,1,221
11,225848,21,905
11,178573,3,2038
11,45363,141,764187
11,219570,4,51950
11,240254,18,26554
11,113401,7,2398
11,156193,12,2844
11,37136,13,21221
11,69146,5,10407
11,93182,3,10002
11,189990,76,3121
11,238235,6,25159
11,132685,8,6419
11,73992,2,530
11,213860,1,10457
11,152125,1,1
11,141977,4,19384
11,80797,2,1125
11,158570,1,535
11,74580,2,3709
11,197403,1,4774
11,200185,4,41324
11,214673,2,2648
11,108719,3,378
11,270196,1,872
11,25668,1,2795
11,145623,2,3974
11,179507,139,589352
11,226059,1,1022
11,141389,1,864
11,140853,1,158
11,230712,3,36374
11,202505,4,2705
11,71163,1,7998
11,141298,1,5755
11,82998,4,2884
11,32537,1,2
11,200390,3,4405
11,13494,2,7663
11,67578,3,3362
11,6446,7,10463
11,249704,1,13294
11,140996,2,570
11,252453,1,15
11,220592,1,3132
11,125361,2,894
11,278170,2833,13111282
11,216425,1,4543
11,64762,2,268
11,144089,1,36762
11,141981,2,2058
11,288461,2,712
11,167349,43,19339
11,269552,16,6152
11,196884,1,4519
11,233698,1,2119
11,51616,1,4443
11,222579,3,83
11,250369,3,295
11,35113,1,1720
11,60612,1,2523
8,246673,1826,428151
8,50248,69,307699
11,141963,3,27396
11,12654,3,713
11,166017,1,1886
11,100339,1,1453
11,226464,3,143168
11,213763,1,440
9,119815,1422,824236
9,83594,2550,1143429
9,225356,2507,1041167
9,73931,278,4102200
9,186634,3,1500
9,120538,178,130554
9,206924,407,456520
9,138607,7,19733
9,88139,2113,7500122
9,23878,6,28310
9,31814,7,7533
9,52644,14,374496
11,163812,1,10196
11,76227,1,1282
9,51457,3,4533
9,149075,3,29808
9,104345,2560,1566015
9,115868,9,76891
9,136212,1,787
9,194416,104,32167
9,176681,8,4408
9,62465,35,14834
9,98777,9,4569
9,57217,7,6512
9,126246,1,1849
9,142043,6,5705
9,113564,10,35183
9,233737,3,1994
9,214476,29,292711
9,198305,3,2240
9,129415,1,275
9,165859,3707,22669
9,141784,2,1711
9,86838,1,392
9,54093,64,155570
9,25271,3,3798
9,270281,7,158740
9,51803,1,610
9,195229,1,119
9,87166,333,25724
9,238119,3,1807
9,192738,1,14608
9,93901,5,3770
9,275285,4,2423
10,209847,3,2184
10,172311,2,1035
10,129594,2,1292
10,97019,2,803
10,218830,3,2
10,243435,1,2967
10,284156,1,94
10,77802,1,943
10,162901,2,64942
10,144624,8,5046
10,165061,1,59
10,89497,1,186
11,126621,148,98392
11,232589,105,68377
11,11914,723,1343083
11,104504,2,1304
11,133,43,8078
11,33303,164,606620
11,205179,1,735
11,187656,1,282
11,123458,5,51514
11,231109,1,5359
11,77785,32,165373
11,246887,138,190137
11,231990,398,24700
11,148704,5,4113
11,214396,10,22071
11,151447,3,4772
11,147318,11,23831
11,161465,78,28191
11,235187,30,35895
11,238874,2,24590
11,215819,53,92831
11,178766,75,80392
11,225555,12,1558
11,126485,3,10898
11,60456,3,576
11,58905,4,17232
11,235430,20,265752
11,116273,6,728
11,172605,44,41365
11,201794,2,2650
11,182852,10,210528
11,205551,1,4214
11,274304,12,15636
11,68439,27,95068
11,251793,13,13100
11,241817,4,2066
11,150490,2,738
11,174402,2,7505
11,186022,6,2142
11,180892,5,3589
11,132719,1,51445
11,181927,3,3524
11,25667,3,1181
11,244992,2,813
11,6092,3,2135
11,86453,5,2293
11,233848,2,944
11,72526,3,2516
11,246166,4,4052
11,193104,2,4271
11,204680,19,759
11,166212,77,34653
11,56549,8,81666
11,53579,3,24722
11,101955,9,12207
11,105133,4,3001
11,2820,3,1667
11,125194,1,889
11,224189,6,2643
11,179572,11,7748
11,172018,2,548
11,293180,1,562
11,246258,4,37468
11,200366,3,9243
11,221234,1,314
11,224660,5,4690
11,270186,2,3817
11,240384,1,2830
11,172402,2,10072
11,272472,1,9
11,149295,3,2598
11,14597,2,1359
11,151839,5,5865
11,159505,1,263
10,103496,1,870
11,286593,4,22948
11,232001,6,1737
11,82215,3,488
9,120713,1,26
11,36931,1,524
11,94571,1,22
11,159270,1,3049
11,75850,2,2684
11,279957,1,267
11,235742,6,256
11,3535,3,3470
11,291052,3,1056
11,269207,1,446
11,173276,1,616
11,2716,1,458
11,167664,1,3230
11,218112,1,74
11,76142,1,9635
11,226801,3,46799
11,223361,1,39
11,240229,1,9190
11,5098,1,100
11,61748,2,4608
11,72203,10,25856
11,118524,2,10466
11,201040,1,43
11,220684,2,1341
11,227993,1,1047
7,166964,5555,4370284
11,3141,3,16111
11,284156,1,87
11,243695,1,2938
11,208408,1,666
11,172513,1,256
11,141961,7,6589
11,175874,1,3515
11,24258,4,1052
11,233630,8,38953
11,88594,2,3164
11,187626,1,371
11,148818,1,28
9,148805,5,30161
9,96098,6005,835969
9,73578,1100,17432185
9,4886,2,1371
9,158039,1522,5176747
9,229259,2,2872
9,133219,68,34371
9,91281,2187,655983
9,163817,155,85343
9,69538,20,167635
9,31580,1,240
9,76498,12,9495
9,248562,2,3249
9,90818,1709,204835
11,14373,1,7413
11,219327,3,13271
11,105798,1,5
9,45368,1,6080
9,186590,51,46415
9,284938,1,1534
9,221992,69,15914
9,176321,20,12347
9,72475,2,11996
9,217646,20,50972
9,141092,14,303687
9,46049,8,65330
9,157566,3,10353
9,228502,2945,118394
9,186362,1,5400
9,278079,1,34920
9,100635,84,16663
9,232666,1,110110
9,231320,16,25309
9,98196,6,12465
9,238883,4,734
9,172365,1,22
9,118889,6,8630
9,236347,10,1696
9,147818,2,9952
9,240388,5,14948
9,121611,2,21392
9,67324,7,2536
9,91737,1,14400
9,189789,1,54
9,198895,7,20021
9,160306,1,8
9,141698,5,2889
9,210623,3,7019
9,79551,1,808
9,242821,3,3312
9,71016,2,1050
11,186073,1,13
11,149344,1,450
8,156573,10,3213
8,1628,43,180847
8,197824,290,1547127
8,138546,60,9875
8,35412,84,31735
8,175953,3,27912
8,105260,3,2209
9,99340,1,18929
8,178834,5,3042
8,108127,3,2425
9,230266,11,12095
8,4429,332,50502
8,1258,8,8634
8,192824,166,312650
8,136574,39,192230
8,186590,29,45110
9,196530,7,16313
8,210229,5,23648
8,200124,2,419
8,154854,1,27280
8,27096,1,2245
8,85977,3,257
8,113401,10,5407
8,218576,2,22990
8,8769,261,191704
8,88145,44,167464
8,183555,3,3321
8,184815,2,1319
8,132451,5,5760
8,93818,5,3397
8,133728,2,24733
8,165269,226,15447
8,231232,1,367
8,196936,312,99711
8,52628,5,8770
8,118866,6,2921
8,252006,3,1772
8,25562,11,34027
8,166352,1,8050
8,189833,2,9617
8,26226,1,55
8,181517,1,1061
8,173303,1,63
9,82758,1,595
8,26702,1,103
8,147503,12,4407
8,251976,15,43798
8,3141,3,26310
8,103638,1,89
8,216680,1,9015
9,199335,1,389
9,149109,1,494
8,158045,1,361
8,76142,2,19025
9,103268,9,62789
8,206425,1,289
8,190869,5,125779
8,69144,25,98852
8,118884,3,4413
9,227320,6,1378
8,128041,2,12561
9,176952,4,1753
9,102951,2,446
8,149908,5,13110
8,192810,41,769662
8,129631,1,3840
8,229086,3,20599
8,226972,1,24879
8,60466,2,2374
8,156197,11,5203
8,153029,2,9312
8,169900,585,382737
8,93182,4,14903
8,198481,7,4744
8,154137,1,129
8,149295,4,3333
8,28080,1,17049
8,64056,1,113
8,240299,1,618
8,116745,1,38
8,101246,1,442
7,133870,1103,1589994
7,191009,81,6027967
7,118884,2,3127
7,124790,82,243627
7,90818,982,118849
7,180937,26,27132
7,66067,5,5291
7,221054,133,248559
7,221687,172,189832
7,63288,6,28025
7,229632,1,27316
7,109046,4,1151
7,2739,894,490367
7,143831,11,5730
7,162265,2,23352
7,110745,1,2831
7,148593,22,7271
7,76498,18,20358
7,191553,11,32039
7,108320,5,30205
7,10388,9,36529
7,153994,82,731987
7,95304,2,3553
7,153022,1,17962
7,91281,2536,740433
7,25562,18,57201
7,13224,29,30821
7,93320,3,67154
7,209323,8,3742
7,211052,1,2214
7,136627,42,1717
7,186794,1,10290
7,156447,9,6280
7,94392,1,606
7,190190,7,15013
7,3433,18,9257
7,148805,5,29284
7,232849,10,70286
7,237553,1,221
7,138546,45,10354
7,77288,16,16508
7,203400,2,1457
